# X Y Z
1	0.00 0 0
2	5.00 0 0
3	10.00 0 0
4	15.00 0 0
5	20.00 0 0
6	25.00 0 0
7	30.00 0 0
8	35.00 0 0
9	40.00 0 0
10	45.00 0 0
11	50.00 0 0
12	55.00 0 0
13	60.00 0 0
14	65.00 0 0
15	70.00 0 0
16	75.00 0 0
17	80.00 0 0
18	85.00 0 0
19	90.00 0 0
20	95.00 0 0
21	100.00 0 0
22	105.00 0 0
23	110.00 0 0
24	115.00 0 0
25	120.00 0 0
26	125.00 0 0
27	130.00 0 0
28	135.00 0 0
29	140.00 0 0
30	145.00 0 0
31	150.00 0 0
32	155.00 0 0
33	160.00 0 0
34	165.00 0 0
35	170.00 0 0
36	175.00 0 0
37	180.00 0 0
38	185.00 0 0
39	190.00 0 0
40	195.00 0 0
41	200.00 0 0
42	205.00 0 0
43	210.00 0 0
44	215.00 0 0
45	220.00 0 0
46	225.00 0 0
47	230.00 0 0
48	235.00 0 0
49	240.00 0 0
50	245.00 0 0
51	250.00 0 0
52	255.00 0 0
53	260.00 0 0
54	265.00 0 0
55	270.00 0 0
56	275.00 0 0
57	280.00 0 0
58	285.00 0 0
59	290.00 0 0
60	295.00 0 0
61	300.00 0 0
62	305.00 0 0
63	310.00 0 0
64	315.00 0 0
65	320.00 0 0
66	325.00 0 0
67	330.00 0 0
68	335.00 0 0
69	340.00 0 0
70	345.00 0 0
71	350.00 0 0
72	355.00 0 0
# A B M N
1	1	16	70	55
2	1	16	66	51
3	1	16	62	47
4	1	16	58	43
5	1	16	54	39
6	1	16	50	35
7	2	17	71	56
8	2	17	67	52
9	2	17	63	48
10	2	17	59	44
11	2	17	55	40
12	2	17	51	36
13	3	18	72	57
14	3	18	68	53
15	3	18	64	49
16	3	18	60	45
17	3	18	56	41
18	3	18	52	37
19	4	19	69	54
20	4	19	65	50
21	4	19	61	46
22	4	19	57	42
23	4	19	53	38
24	5	20	70	55
25	5	20	66	51
26	5	20	62	47
27	5	20	58	43
28	5	20	54	39
29	6	21	71	56
30	6	21	67	52
31	6	21	63	48
32	6	21	59	44
33	6	21	55	40
34	7	22	72	57
35	7	22	68	53
36	7	22	64	49
37	7	22	60	45
38	7	22	56	41
39	8	23	69	54
40	8	23	65	50
41	8	23	61	46
42	8	23	57	42
43	9	24	70	55
44	9	24	66	51
45	9	24	62	47
46	9	24	58	43
47	10	25	71	56
48	10	25	67	52
49	10	25	63	48
50	10	25	59	44
51	11	26	72	57
52	11	26	68	53
53	11	26	64	49
54	11	26	60	45
55	12	27	69	54
56	12	27	65	50
57	12	27	61	46
58	13	28	70	55
59	13	28	66	51
60	13	28	62	47
61	14	29	71	56
62	14	29	67	52
63	14	29	63	48
64	15	30	72	57
65	15	30	68	53
66	15	30	64	49
67	16	31	69	54
68	16	31	65	50
69	17	32	70	55
70	17	32	66	51
71	18	33	71	56
72	18	33	67	52
73	19	34	72	57
74	19	34	68	53
75	20	35	69	54
76	21	36	70	55
77	22	37	71	56
78	23	38	72	57
79	1	10	44	35
80	1	10	40	31
81	1	10	36	27
82	1	10	32	23
83	2	11	45	36
84	2	11	41	32
85	2	11	37	28
86	2	11	33	24
87	3	12	46	37
88	3	12	42	33
89	3	12	38	29
90	3	12	34	25
91	4	13	47	38
92	4	13	43	34
93	4	13	39	30
94	4	13	35	26
95	5	14	48	39
96	5	14	44	35
97	5	14	40	31
98	5	14	36	27
99	6	15	49	40
100	6	15	45	36
101	6	15	41	32
102	6	15	37	28
103	7	16	50	41
104	7	16	46	37
105	7	16	42	33
106	7	16	38	29
107	8	17	51	42
108	8	17	47	38
109	8	17	43	34
110	8	17	39	30
111	9	18	52	43
112	9	18	48	39
113	9	18	44	35
114	9	18	40	31
115	10	19	53	44
116	10	19	49	40
117	10	19	45	36
118	10	19	41	32
119	11	20	54	45
120	11	20	50	41
121	11	20	46	37
122	11	20	42	33
123	12	21	55	46
124	12	21	51	42
125	12	21	47	38
126	12	21	43	34
127	13	22	56	47
128	13	22	52	43
129	13	22	48	39
130	13	22	44	35
131	14	23	57	48
132	14	23	53	44
133	14	23	49	40
134	14	23	45	36
135	15	24	58	49
136	15	24	54	45
137	15	24	50	41
138	15	24	46	37
139	16	25	59	50
140	16	25	55	46
141	16	25	51	42
142	16	25	47	38
143	17	26	60	51
144	17	26	56	47
145	17	26	52	43
146	17	26	48	39
147	18	27	61	52
148	18	27	57	48
149	18	27	53	44
150	18	27	49	40
151	19	28	62	53
152	19	28	58	49
153	19	28	54	45
154	19	28	50	41
155	20	29	63	54
156	20	29	59	50
157	20	29	55	46
158	20	29	51	42
159	21	30	64	55
160	21	30	60	51
161	21	30	56	47
162	21	30	52	43
163	22	31	65	56
164	22	31	61	52
165	22	31	57	48
166	22	31	53	44
167	23	32	66	57
168	23	32	62	53
169	23	32	58	49
170	23	32	54	45
171	24	33	67	58
172	24	33	63	54
173	24	33	59	50
174	24	33	55	46
175	25	34	68	59
176	25	34	64	55
177	25	34	60	51
178	25	34	56	47
179	26	35	69	60
180	26	35	65	56
181	26	35	61	52
182	26	35	57	48
183	27	36	70	61
184	27	36	66	57
185	27	36	62	53
186	27	36	58	49
187	28	37	71	62
188	28	37	67	58
189	28	37	63	54
190	28	37	59	50
191	29	38	72	63
192	29	38	68	59
193	29	38	64	55
194	29	38	60	51
195	30	39	69	60
196	30	39	65	56
197	30	39	61	52
198	31	40	70	61
199	31	40	66	57
200	31	40	62	53
201	32	41	71	62
202	32	41	67	58
203	32	41	63	54
204	33	42	72	63
205	33	42	68	59
206	33	42	64	55
207	34	43	69	60
208	34	43	65	56
209	35	44	70	61
210	35	44	66	57
211	36	45	71	62
212	36	45	67	58
213	37	46	72	63
214	37	46	68	59
215	38	47	69	60
216	39	48	70	61
217	40	49	71	62
218	41	50	72	63
219	1	6	28	23
220	1	6	26	21
221	1	6	24	19
222	1	6	22	17
223	1	6	20	15
224	2	7	29	24
225	2	7	27	22
226	2	7	25	20
227	2	7	23	18
228	2	7	21	16
229	3	8	30	25
230	3	8	28	23
231	3	8	26	21
232	3	8	24	19
233	3	8	22	17
234	4	9	31	26
235	4	9	29	24
236	4	9	27	22
237	4	9	25	20
238	4	9	23	18
239	5	10	32	27
240	5	10	30	25
241	5	10	28	23
242	5	10	26	21
243	5	10	24	19
244	6	11	33	28
245	6	11	31	26
246	6	11	29	24
247	6	11	27	22
248	6	11	25	20
249	7	12	34	29
250	7	12	32	27
251	7	12	30	25
252	7	12	28	23
253	7	12	26	21
254	8	13	35	30
255	8	13	33	28
256	8	13	31	26
257	8	13	29	24
258	8	13	27	22
259	9	14	36	31
260	9	14	34	29
261	9	14	32	27
262	9	14	30	25
263	9	14	28	23
264	10	15	37	32
265	10	15	35	30
266	10	15	33	28
267	10	15	31	26
268	10	15	29	24
269	11	16	38	33
270	11	16	36	31
271	11	16	34	29
272	11	16	32	27
273	11	16	30	25
274	12	17	39	34
275	12	17	37	32
276	12	17	35	30
277	12	17	33	28
278	12	17	31	26
279	13	18	40	35
280	13	18	38	33
281	13	18	36	31
282	13	18	34	29
283	13	18	32	27
284	14	19	41	36
285	14	19	39	34
286	14	19	37	32
287	14	19	35	30
288	14	19	33	28
289	15	20	42	37
290	15	20	40	35
291	15	20	38	33
292	15	20	36	31
293	15	20	34	29
294	16	21	43	38
295	16	21	41	36
296	16	21	39	34
297	16	21	37	32
298	16	21	35	30
299	17	22	44	39
300	17	22	42	37
301	17	22	40	35
302	17	22	38	33
303	17	22	36	31
304	18	23	45	40
305	18	23	43	38
306	18	23	41	36
307	18	23	39	34
308	18	23	37	32
309	19	24	46	41
310	19	24	44	39
311	19	24	42	37
312	19	24	40	35
313	19	24	38	33
314	20	25	47	42
315	20	25	45	40
316	20	25	43	38
317	20	25	41	36
318	20	25	39	34
319	21	26	48	43
320	21	26	46	41
321	21	26	44	39
322	21	26	42	37
323	21	26	40	35
324	22	27	49	44
325	22	27	47	42
326	22	27	45	40
327	22	27	43	38
328	22	27	41	36
329	23	28	50	45
330	23	28	48	43
331	23	28	46	41
332	23	28	44	39
333	23	28	42	37
334	24	29	51	46
335	24	29	49	44
336	24	29	47	42
337	24	29	45	40
338	24	29	43	38
339	25	30	52	47
340	25	30	50	45
341	25	30	48	43
342	25	30	46	41
343	25	30	44	39
344	26	31	53	48
345	26	31	51	46
346	26	31	49	44
347	26	31	47	42
348	26	31	45	40
349	27	32	54	49
350	27	32	52	47
351	27	32	50	45
352	27	32	48	43
353	27	32	46	41
354	28	33	55	50
355	28	33	53	48
356	28	33	51	46
357	28	33	49	44
358	28	33	47	42
359	29	34	56	51
360	29	34	54	49
361	29	34	52	47
362	29	34	50	45
363	29	34	48	43
364	30	35	57	52
365	30	35	55	50
366	30	35	53	48
367	30	35	51	46
368	30	35	49	44
369	31	36	58	53
370	31	36	56	51
371	31	36	54	49
372	31	36	52	47
373	31	36	50	45
374	32	37	59	54
375	32	37	57	52
376	32	37	55	50
377	32	37	53	48
378	32	37	51	46
379	33	38	60	55
380	33	38	58	53
381	33	38	56	51
382	33	38	54	49
383	33	38	52	47
384	34	39	61	56
385	34	39	59	54
386	34	39	57	52
387	34	39	55	50
388	34	39	53	48
389	35	40	62	57
390	35	40	60	55
391	35	40	58	53
392	35	40	56	51
393	35	40	54	49
394	36	41	63	58
395	36	41	61	56
396	36	41	59	54
397	36	41	57	52
398	36	41	55	50
399	37	42	64	59
400	37	42	62	57
401	37	42	60	55
402	37	42	58	53
403	37	42	56	51
404	38	43	65	60
405	38	43	63	58
406	38	43	61	56
407	38	43	59	54
408	38	43	57	52
409	39	44	66	61
410	39	44	64	59
411	39	44	62	57
412	39	44	60	55
413	39	44	58	53
414	40	45	67	62
415	40	45	65	60
416	40	45	63	58
417	40	45	61	56
418	40	45	59	54
419	41	46	68	63
420	41	46	66	61
421	41	46	64	59
422	41	46	62	57
423	41	46	60	55
424	42	47	69	64
425	42	47	67	62
426	42	47	65	60
427	42	47	63	58
428	42	47	61	56
429	43	48	70	65
430	43	48	68	63
431	43	48	66	61
432	43	48	64	59
433	43	48	62	57
434	44	49	71	66
435	44	49	69	64
436	44	49	67	62
437	44	49	65	60
438	44	49	63	58
439	45	50	72	67
440	45	50	70	65
441	45	50	68	63
442	45	50	66	61
443	45	50	64	59
444	46	51	71	66
445	46	51	69	64
446	46	51	67	62
447	46	51	65	60
448	47	52	72	67
449	47	52	70	65
450	47	52	68	63
451	47	52	66	61
452	48	53	71	66
453	48	53	69	64
454	48	53	67	62
455	49	54	72	67
456	49	54	70	65
457	49	54	68	63
458	50	55	71	66
459	50	55	69	64
460	51	56	72	67
461	51	56	70	65
462	52	57	71	66
463	53	58	72	67
464	1	4	18	15
465	1	4	16	13
466	1	4	14	11
467	1	4	12	9
468	2	5	19	16
469	2	5	17	14
470	2	5	15	12
471	2	5	13	10
472	3	6	20	17
473	3	6	18	15
474	3	6	16	13
475	3	6	14	11
476	4	7	21	18
477	4	7	19	16
478	4	7	17	14
479	4	7	15	12
480	5	8	22	19
481	5	8	20	17
482	5	8	18	15
483	5	8	16	13
484	6	9	23	20
485	6	9	21	18
486	6	9	19	16
487	6	9	17	14
488	7	10	24	21
489	7	10	22	19
490	7	10	20	17
491	7	10	18	15
492	8	11	25	22
493	8	11	23	20
494	8	11	21	18
495	8	11	19	16
496	9	12	26	23
497	9	12	24	21
498	9	12	22	19
499	9	12	20	17
500	10	13	27	24
501	10	13	25	22
502	10	13	23	20
503	10	13	21	18
504	11	14	28	25
505	11	14	26	23
506	11	14	24	21
507	11	14	22	19
508	12	15	29	26
509	12	15	27	24
510	12	15	25	22
511	12	15	23	20
512	13	16	30	27
513	13	16	28	25
514	13	16	26	23
515	13	16	24	21
516	14	17	31	28
517	14	17	29	26
518	14	17	27	24
519	14	17	25	22
520	15	18	32	29
521	15	18	30	27
522	15	18	28	25
523	15	18	26	23
524	16	19	33	30
525	16	19	31	28
526	16	19	29	26
527	16	19	27	24
528	17	20	34	31
529	17	20	32	29
530	17	20	30	27
531	17	20	28	25
532	18	21	35	32
533	18	21	33	30
534	18	21	31	28
535	18	21	29	26
536	19	22	36	33
537	19	22	34	31
538	19	22	32	29
539	19	22	30	27
540	20	23	37	34
541	20	23	35	32
542	20	23	33	30
543	20	23	31	28
544	21	24	38	35
545	21	24	36	33
546	21	24	34	31
547	21	24	32	29
548	22	25	39	36
549	22	25	37	34
550	22	25	35	32
551	22	25	33	30
552	23	26	40	37
553	23	26	38	35
554	23	26	36	33
555	23	26	34	31
556	24	27	41	38
557	24	27	39	36
558	24	27	37	34
559	24	27	35	32
560	25	28	42	39
561	25	28	40	37
562	25	28	38	35
563	25	28	36	33
564	26	29	43	40
565	26	29	41	38
566	26	29	39	36
567	26	29	37	34
568	27	30	44	41
569	27	30	42	39
570	27	30	40	37
571	27	30	38	35
572	28	31	45	42
573	28	31	43	40
574	28	31	41	38
575	28	31	39	36
576	29	32	46	43
577	29	32	44	41
578	29	32	42	39
579	29	32	40	37
580	30	33	47	44
581	30	33	45	42
582	30	33	43	40
583	30	33	41	38
584	31	34	48	45
585	31	34	46	43
586	31	34	44	41
587	31	34	42	39
588	32	35	49	46
589	32	35	47	44
590	32	35	45	42
591	32	35	43	40
592	33	36	50	47
593	33	36	48	45
594	33	36	46	43
595	33	36	44	41
596	34	37	51	48
597	34	37	49	46
598	34	37	47	44
599	34	37	45	42
600	35	38	52	49
601	35	38	50	47
602	35	38	48	45
603	35	38	46	43
604	36	39	53	50
605	36	39	51	48
606	36	39	49	46
607	36	39	47	44
608	37	40	54	51
609	37	40	52	49
610	37	40	50	47
611	37	40	48	45
612	38	41	55	52
613	38	41	53	50
614	38	41	51	48
615	38	41	49	46
616	39	42	56	53
617	39	42	54	51
618	39	42	52	49
619	39	42	50	47
620	40	43	57	54
621	40	43	55	52
622	40	43	53	50
623	40	43	51	48
624	41	44	58	55
625	41	44	56	53
626	41	44	54	51
627	41	44	52	49
628	42	45	59	56
629	42	45	57	54
630	42	45	55	52
631	42	45	53	50
632	43	46	60	57
633	43	46	58	55
634	43	46	56	53
635	43	46	54	51
636	44	47	61	58
637	44	47	59	56
638	44	47	57	54
639	44	47	55	52
640	45	48	62	59
641	45	48	60	57
642	45	48	58	55
643	45	48	56	53
644	46	49	63	60
645	46	49	61	58
646	46	49	59	56
647	46	49	57	54
648	47	50	64	61
649	47	50	62	59
650	47	50	60	57
651	47	50	58	55
652	48	51	65	62
653	48	51	63	60
654	48	51	61	58
655	48	51	59	56
656	49	52	66	63
657	49	52	64	61
658	49	52	62	59
659	49	52	60	57
660	50	53	67	64
661	50	53	65	62
662	50	53	63	60
663	50	53	61	58
664	51	54	68	65
665	51	54	66	63
666	51	54	64	61
667	51	54	62	59
668	52	55	69	66
669	52	55	67	64
670	52	55	65	62
671	52	55	63	60
672	53	56	70	67
673	53	56	68	65
674	53	56	66	63
675	53	56	64	61
676	54	57	71	68
677	54	57	69	66
678	54	57	67	64
679	54	57	65	62
680	55	58	72	69
681	55	58	70	67
682	55	58	68	65
683	55	58	66	63
684	56	59	71	68
685	56	59	69	66
